item_id,subject,engine_unit_id,problem_type_id,concept_ids,variant_id,variant_tags,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status,diagnosis_weight,source_role,source_id,source_title,source_question_no,source_page,answer_key,difficulty,review_required,student_visible_source
SIDAE_SU1_MORE_ALG_Q068,대수,H2_EXP_LOG,H2_EL_PT099,H2_EL_C017,H2_EL_PT099___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT099_06_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,068,,,,False,False
SIDAE_SU1_MORE_ALG_Q069,대수,H2_EXP_LOG,H2_EL_PT099,H2_EL_C017,H2_EL_PT099___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT099_06_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,069,,,,False,False
SIDAE_SU1_MORE_ALG_Q070,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT102_06_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,070,,,,False,False
SIDAE_SU1_MORE_ALG_Q071,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT102_06_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,071,,,,False,False
SIDAE_SU1_MORE_ALG_Q072,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT102_06_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,072,,,,False,False
SIDAE_SU1_MORE_ALG_Q073,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT102_06_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,073,,,,False,False
SIDAE_SU1_MORE_ALG_Q074,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT102_06_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,074,,,,False,False
SIDAE_SU1_MORE_ALG_Q075,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT102_06_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,075,,,,False,False
SIDAE_SU1_MORE_ALG_Q076,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT102_06_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,076,,,,False,False
SIDAE_SU1_MORE_ALG_Q077,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT102_06_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,077,,,,False,False
SIDAE_SU1_MORE_ALG_Q078,대수,H2_EXP_LOG,H2_EL_PT102,H2_EL_C018,H2_EL_PT102___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT102_06_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,078,,,,False,False
SIDAE_SU1_MORE_ALG_Q079,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT100_07_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,079,,,,False,False
SIDAE_SU1_MORE_ALG_Q080,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT100_07_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,080,,,,False,False
SIDAE_SU1_MORE_ALG_Q081,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT100_07_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,081,,,,False,False
SIDAE_SU1_MORE_ALG_Q082,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_EL_PT100_07_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,082,,,,False,False
SIDAE_SU1_MORE_ALG_Q083,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT100_07_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,083,,,,False,False
SIDAE_SU1_MORE_ALG_Q084,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT100_07_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,084,,,,False,False
SIDAE_SU1_MORE_ALG_Q085,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT100_07_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,085,,,,False,False
SIDAE_SU1_MORE_ALG_Q086,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT100_07_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,086,,,,False,False
SIDAE_SU1_MORE_ALG_Q087,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_EL_PT100_07_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,087,,,,False,False
SIDAE_SU1_MORE_ALG_Q088,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT100_07_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,088,,,,False,False
SIDAE_SU1_MORE_ALG_Q089,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT100_07_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,089,,,,False,False
SIDAE_SU1_MORE_ALG_Q090,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT100_07_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,090,,,,False,False
SIDAE_SU1_MORE_ALG_Q091,대수,H2_EXP_LOG,H2_EL_PT100,H2_EL_C017,H2_EL_PT100___MIXED_REVIEW_FORM,log;mixed_review_form,H2_EL_PT100_07_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,091,,,,False,False
SIDAE_SU1_MORE_ALG_Q092,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_ALG_SEQ_PT001_08_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,092,,,,False,False
SIDAE_SU1_MORE_ALG_Q093,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_ALG_SEQ_PT001_08_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,093,,,,False,False
SIDAE_SU1_MORE_ALG_Q094,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_ALG_SEQ_PT001_08_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,094,,,,False,False
SIDAE_SU1_MORE_ALG_Q095,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;basic_concept_form,H2_ALG_SEQ_PT001_08_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,095,,,,False,False
SIDAE_SU1_MORE_ALG_Q096,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_ALG_SEQ_PT002_08_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,096,,,,False,False
SIDAE_SU1_MORE_ALG_Q097,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_ALG_SEQ_PT002_08_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,097,,,,False,False
SIDAE_SU1_MORE_ALG_Q098,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_ALG_SEQ_PT002_08_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,098,,,,False,False
SIDAE_SU1_MORE_ALG_Q099,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;condition_application_form,H2_ALG_SEQ_PT002_08_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,099,,,,False,False
SIDAE_SU1_MORE_ALG_Q100,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;mixed_review_form,H2_ALG_SEQ_PT003_08_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,100,,,,False,False
SIDAE_SU1_MORE_ALG_Q101,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;mixed_review_form,H2_ALG_SEQ_PT003_08_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,101,,,,False,False
SIDAE_SU1_MORE_ALG_Q102,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;mixed_review_form,H2_ALG_SEQ_PT003_08_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,102,,,,False,False
SIDAE_SU1_MORE_ALG_Q103,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;mixed_review_form,H2_ALG_SEQ_PT003_08_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,103,,,,False,False
SIDAE_SU1_MORE_ALG_Q104,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___BASIC_CONCEPT_FORM,log;common_log;basic_concept_form,H2_EL_PT133_09_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,104,,,,False,False
SIDAE_SU1_MORE_ALG_Q105,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___BASIC_CONCEPT_FORM,log;common_log;basic_concept_form,H2_EL_PT133_09_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,105,,,,False,False
SIDAE_SU1_MORE_ALG_Q106,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___BASIC_CONCEPT_FORM,log;common_log;basic_concept_form,H2_EL_PT133_09_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,106,,,,False,False
SIDAE_SU1_MORE_ALG_Q107,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___BASIC_CONCEPT_FORM,log;common_log;basic_concept_form,H2_EL_PT133_09_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,107,,,,False,False
SIDAE_SU1_MORE_ALG_Q108,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___CONDITION_APPLICATION_FORM,log;common_log;condition_application_form,H2_EL_PT133_09_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,108,,,,False,False
SIDAE_SU1_MORE_ALG_Q109,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___CONDITION_APPLICATION_FORM,log;common_log;condition_application_form,H2_EL_PT133_09_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,109,,,,False,False
SIDAE_SU1_MORE_ALG_Q110,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___CONDITION_APPLICATION_FORM,log;common_log;condition_application_form,H2_EL_PT133_09_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,110,,,,False,False
SIDAE_SU1_MORE_ALG_Q111,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___CONDITION_APPLICATION_FORM,log;common_log;condition_application_form,H2_EL_PT133_09_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,111,,,,False,False
SIDAE_SU1_MORE_ALG_Q112,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___MIXED_REVIEW_FORM,log;common_log;mixed_review_form,H2_EL_PT133_09_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,112,,,,False,False
SIDAE_SU1_MORE_ALG_Q113,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___MIXED_REVIEW_FORM,log;common_log;mixed_review_form,H2_EL_PT133_09_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,113,,,,False,False
SIDAE_SU1_MORE_ALG_Q114,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___MIXED_REVIEW_FORM,log;common_log;mixed_review_form,H2_EL_PT133_09_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,114,,,,False,False
SIDAE_SU1_MORE_ALG_Q115,대수,H2_EXP_LOG,H2_EL_PT133,H2_EL_C023,H2_EL_PT133___MIXED_REVIEW_FORM,log;common_log;mixed_review_form,H2_EL_PT133_09_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,115,,,,False,False
SIDAE_SU1_MORE_ALG_Q116,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;exponent;basic_concept_form,H2_ALG_SEQ_PT001_10_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,116,,,,False,False
SIDAE_SU1_MORE_ALG_Q117,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;exponent;basic_concept_form,H2_ALG_SEQ_PT001_10_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,117,,,,False,False
SIDAE_SU1_MORE_ALG_Q118,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;exponent;basic_concept_form,H2_ALG_SEQ_PT001_10_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,118,,,,False,False
SIDAE_SU1_MORE_ALG_Q119,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT001,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT001___BASIC_CONCEPT_FORM,log;exponent;basic_concept_form,H2_ALG_SEQ_PT001_10_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,119,,,,False,False
SIDAE_SU1_MORE_ALG_Q120,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;exponent;condition_application_form,H2_ALG_SEQ_PT002_10_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,120,,,,False,False
SIDAE_SU1_MORE_ALG_Q121,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;exponent;condition_application_form,H2_ALG_SEQ_PT002_10_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,121,,,,False,False
SIDAE_SU1_MORE_ALG_Q122,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;exponent;condition_application_form,H2_ALG_SEQ_PT002_10_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,122,,,,False,False
SIDAE_SU1_MORE_ALG_Q123,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT002,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT002___CONDITION_APPLICATION_FORM,log;exponent;condition_application_form,H2_ALG_SEQ_PT002_10_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,123,,,,False,False
SIDAE_SU1_MORE_ALG_Q124,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;exponent;mixed_review_form,H2_ALG_SEQ_PT003_10_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,124,,,,False,False
SIDAE_SU1_MORE_ALG_Q125,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;exponent;mixed_review_form,H2_ALG_SEQ_PT003_10_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,125,,,,False,False
SIDAE_SU1_MORE_ALG_Q126,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;exponent;mixed_review_form,H2_ALG_SEQ_PT003_10_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,126,,,,False,False
SIDAE_SU1_MORE_ALG_Q127,대수,H2_ALGEBRA_SEQUENCE,H2_ALG_SEQ_PT003,"[""H2_ALG_SEQ_C001""]",H2_ALG_SEQ_PT003___MIXED_REVIEW_FORM,log;exponent;mixed_review_form,H2_ALG_SEQ_PT003_10_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,127,,,,False,False
SIDAE_SU1_MORE_ALG_Q128,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___BASIC_CONCEPT_FORM,exponent;graph;basic_concept_form,H2_ALG_EXLOG_FUNC_PT037_01_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,128,,,,False,False
SIDAE_SU1_MORE_ALG_Q129,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___BASIC_CONCEPT_FORM,exponent;graph;basic_concept_form,H2_ALG_EXLOG_FUNC_PT037_01_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,129,,,,False,False
SIDAE_SU1_MORE_ALG_Q130,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___BASIC_CONCEPT_FORM,exponent;graph;basic_concept_form,H2_ALG_EXLOG_FUNC_PT037_01_basic_concept_form,,matched_by_source_subunit,,teacher_review_recommended,0.8,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,130,,,,False,False
SIDAE_SU1_MORE_ALG_Q131,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,exponent;graph;condition_application_form,H2_ALG_EXLOG_FUNC_PT037_01_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,131,,,,False,False
SIDAE_SU1_MORE_ALG_Q132,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,exponent;graph;condition_application_form,H2_ALG_EXLOG_FUNC_PT037_01_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,132,,,,False,False
SIDAE_SU1_MORE_ALG_Q133,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,exponent;graph;condition_application_form,H2_ALG_EXLOG_FUNC_PT037_01_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,133,,,,False,False
SIDAE_SU1_MORE_ALG_Q134,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT037,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT037___CONDITION_APPLICATION_FORM,exponent;graph;condition_application_form,H2_ALG_EXLOG_FUNC_PT037_01_condition_application_form,,matched_by_source_subunit,,teacher_review_recommended,0.9,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,134,,,,False,False
SIDAE_SU1_MORE_ALG_Q135,대수,H2_ALGEBRA_EXP_LOG_FUNCTION,H2_ALG_EXLOG_FUNC_PT039,H2_ALG_EXLOG_FUNC_C013,H2_ALG_EXLOG_FUNC_PT039___MIXED_REVIEW_FORM,exponent;graph;mixed_review_form,H2_ALG_EXLOG_FUNC_PT039_01_mixed_review_form,,matched_by_source_subunit,,teacher_review_recommended,1.0,example_of_engine_type,SIDAE_SU1_MORE,시대인재 MORE 대수,135,,,,False,False
