task_id,subject,subject_raw,level,source,evidence_class,evidence_scope,fallback_derived,fallback_sources,guide,matched_terms,subject_concepts,concept_name,concept_display_name,correct,reviewer_note
assessment_task_52d1ad44f3,데이터 과학,생활 속의 데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,탐구 설계 생활 속 데이터로부터 과학적 문제 해결을 위한 탐구 설계 주제가 명확히 학습목표와 일치되도록 구성하였는가?; 생활 속 데이터로부터 과학적 문제 해결을 위한 탐구 설계 내용이 창의적이고 흥미로운가?; 생활 속 데이터로부터 과학적 문제 해결을 위한 탐구 설계 내용의 형식 및 분량을 준수하였는가?,문제 해결 | 데이터 | AI,문제 해결 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_5d13441976,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,데이터 시각화 프로그래밍하기 데이터 시각화 프로그래밍하기,데이터 | 시각화,데이터 | 시각화,,데이터,,
assessment_task_6ac167f4af,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,"데이터 설계 및 분석 데이터 과학 수행평가 영역: 데이터 설계 및 분석. ◉ 실생활 문제를 데이터 과학으로 정의하여 수집하고, 전처리 및 시각화를 통해 데이터의 특성을 객관적 수치로 파악하는 능력을 기른다.",자료 분석 | 데이터 | 디지털 | 시각화,자료 분석 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_7d3e8d10fc,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,데이터분석 프로젝트 결과물 데이터분석 프로젝트 결과물,데이터 | 시각화,데이터 | 시각화,,데이터,,
assessment_task_83ff3e4d56,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,데이터 분석 결과 발표 • 주어진 데이터 또는 수집한 데이터를 활용하여 분석을 수행하고 결과를 그래프·표 등으로 시각화하여 정리함. • 데이터 분석 과정과 결과의 의미를 논리적으로 설명하고 분석 내용을 발표하여 제시함.,분석 과정 | 데이터 | 시각화,분석 과정 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_a7bd4bdd80,데이터 과학,데이터과학과 머신러닝,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,"AI 윤리 및 진로 기반 신기술 탐구하기 진로 신기술 탐색 - 자신의 진로 분야에서 인공지능이 도입된 최신 신기술 사례를 2가지 선정하고, 해당 기술이 해결하고자 하는 문제와 핵심 기능 조사 / 기술 메커니즘 분석 - 선정된 신기술에 적용된 머신러닝 또는 딥러닝 구조 파악 - 데이터가 학습되고 결과 도출되는 기술적 원리 분석 / AI 윤리 및 사회적 이슈 탐구 - 최신 논문 및 기사를 바탕으로 기술적 역기능 분석 및 해결 방안 제시",인공지능 | 데이터 | AI | 탐색,인공지능 | AI | 정보 사회,정보 사회,정보 사회,,
assessment_task_ac12d7d356,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,"데이터 기반 문제 탐구 보고서 • 관심 있는 사회 문제를 데이터 기반 탐구 주제로 설정하고, 필요한 데이터와 분석 방법을 설계하여 탐구 보고서를 작성함. • 데이터 분석 결과를 바탕으로 문제 해결 방향을 제시하고 탐구 내용",문제 해결 | 데이터 | 시각화 | AI,문제 해결 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_b35e576fa6,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계,데이터분석 프로젝트 발표 데이터분석 프로젝트 발표,데이터,데이터,,데이터,,
assessment_task_b568fef789,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계,"데이터 속성의 유사성을 측정하기 위한 군집 분석과, 데이터의 연관성 분석을 위한 연관 분석을 통해 결과를 해석한다. 데이터 과학 수행평가 과제: 데이터 속성의 유사성을 측정하기 위한 군집 분석과, 데이터의 연관성 분석을 위한 연관 분석을 통해 결과를 해석한다.. 평가내용: 데이터의 속성에 대한 유사성을 측정 분석할 수 있고 평가 지표를 설명할 수 있다. 데이터 간의 관계를 분석하고 상호 연관성을 파악하여 결과의 의미를 해석할 수 있다. 다양한 분석 방법을 비교 평가하여 분석 목적에 가장 적합한 분석 방법을 적용할 수 있다.",데이터,데이터,,데이터,,
assessment_task_b5f3d0bf5a,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,데이터 과학을 통한 진로 설계 시각화 보고서 작성 2 관련 데이터 및 사례 수집하기,데이터 | 시각화,데이터 | 시각화,,데이터,,
assessment_task_d2650bee81,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,공공데이터 분석 프로젝트 • 공공데이터 포털 등에서 제공되는 데이터를 활용하여 관심 있는 사회 문제와 관련된 데이터를 탐색하고 분석 주제를 설정함. • 수집한 공공데이터를 정리·분석하여 결과를 시각화하고 분석 내용을 보고서와 발표를 통해 논리적으로 제시함.,데이터 | 시각화 | 변수 | 탐색,시각화 | 탐색 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_ea24a1d9aa,데이터 과학,데이터 과학,I_or_other,textbook_plus_legacy,clean,both,False,정보 | 확률과 통계,데이터 과학 프로젝트 진로 또는 흥미와 관련된 주제에 대해 문제 정의부터 결과 해석까지 데이터 분석 수행 및 발표,알고리즘 | 의사소통 | 자료 분석 | 데이터 | 모델 | 소통,의사소통 | 알고리즘 | 컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,컴퓨팅 시스템과 네트워크,,
assessment_task_eb0660a85c,데이터 과학,생활 속의 데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,자료해석 및 탐구 발표 생활 속 데이터로부터 과학적 문제 해결을 위한 탐구 수행 자료를 탐구 목적에 맞게 해석하였는가?; 탐구 결과 해석이 과학적 이론에 부합하는가?; 탐구 결과 해석이 편향되지 않는 결론 해석이 이루어졌는가?,문제 해결 | 분석 과정 | 자료 해석 | 데이터 | 편향,문제 해결 | 분석 과정 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_ec6566442c,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,"데이터 과학 프로젝트 단원: 데이터 과학 전체 단원 / 평가요소: ∙ 데이터로 해결 가능한 주제를 선정하고, 주제의 적합성을 판단하여 탐구 계획을 수립할 수 있다. ∙ 수집한 데이터를 전처리한 후 분석 결과를 시각화하여 의미 있는 결론을 도출하고, 사회적 영향을 고려한 활용방안을 제시할 수 있다. / 평가 시기: 6월",데이터 | 시각화 | 판단,데이터 | 시각화,,데이터,,
assessment_task_edf3aaf0af,데이터 과학,데이터 과학,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,수집한 데이터의 속성을 파악하고 데이터를 전처리하고 문제 해결에 적합한 방법으로 시각화하여 결과를 해석한다. 데이터 과학 수행평가 과제: 수집한 데이터의 속성을 파악하고 데이터를 전처리하고 문제 해결에 적합한 방법으로 시각화하여 결과를 해석한다.. 평가내용: 수집한 데이터의 속성을 파악할 수 있다. 데이터 전처리의 필요성과 방법을 정확히 제시할 수 있다. 데이터 분석을 위해 데이터를 시각화할 수 있다. 데이터 분석을 위해 데이터 속성 간의 관계를 파악하고 통합할 수 있다.,문제 해결 | 데이터 | 시각화,문제 해결 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_ee7f843573,데이터 과학,데이터과학,I_or_other,textbook_concept_dictionary,clean,both,True,확률과 통계 | 정보,데이터 개념이해 보고서 데이터 개념이해 보고서,데이터 | 시각화,데이터 | 시각화,,데이터,,
assessment_task_fe84238808,데이터 과학,데이터과학과 머신러닝,I_or_other,textbook_concept_dictionary,clean,both,True,정보 | 확률과 통계,"회귀분석 프로젝트 보고서 데이터과학과 머신러닝 수행평가 영역: 회귀분석 프로젝트 보고서. [12데과02-03] 산포도의 개념을 설명하고, 이를 계산하는 프로그램을 작성할 수 있다. [12데과02-06] 두 변수간의 관계를 시각화하여 표현하고, 상관관계와 상관계수의 개념과 값의 의미를 설명한다. [12데과02-08] 최소제곱법을 적용한 회귀분석 프로그램을 작성하고, 그 결과를 예측의 관점에서 설명한다. [12데과02-09] 주어진 모델의 성능지표(평균제곱오차, 결정계수)를 계산하는 프로그램을 작성하고, 그 결과에 대하여 설명한다. [12데과02-11] 주어진 모델을 테스트할 수 있는 프…",문제 해결 | 의사소통 | 시각화 | 계수 | 모델 | 변수 | 소통 | 예측,문제 해결 | 시각화 | 자료와 정보의 분석,자료와 정보의 분석,자료와 정보의 분석,,
assessment_task_1d1abfbed6,물리,물리학,I_or_other,textbook_concept_dictionary,clean,both,False,,"중력가속도 측정실험 물리학 수행평가 영역: 중력가속도 측정실험. 종이타점기록계를 이용하여 정확하게(7.5~12.5m/s2) 지표면에서의 중력가속도를 구하고, 그 오차를 분석할 수 있다.",가속도 | 속도,가속도 | 힘과 운동,힘과 운동,힘과 운동,,
assessment_task_4fb646659a,물리,물리학,I_or_other,textbook_plus_legacy,clean,both,False,,"전자기 유도 기반 무선 전력 전송 시스템의 구현 및 메커니즘 분석 나. 전자기 유도 기반 무선 전력 전송 시스템의 구현 및 메커니즘 분석(25점/25%) (2) 전기와 자기 성취기준 성취기준별 성취수준 전자기 유도 법칙을 알고, 이를 이용한 에너지 전달 기술의 원리를 이해하여 무선충전 장치로 구현하며, 센서, 무선통신, 무선충전 등 에너지 전달 기술에 전자기 유도 현상이 A 적용됨을 설명하고, 전자기 유도 현상이 현대 문명에 미친 영향을 인식하며 과학기술의 가치를 중시하는 태도를 지닌다. [12물리02-06] 전자기 유도 현상 전자기 유도 작용을 이용해 무선충전이 가능함을 알고 무선충전 장치를 만들며, 전자기 이 센서, 무선통신, 무선충전 등 에 B 유도 현상이 센서, 무선통신, 무선충전 등 에너지 전달 기술에 적용되어 현대 문명에 너지 전달 기술에 적용되어 현대 문 미친 영향에 관심을 가진다. 명에 미친 영향을 인식할 수 있다. 전자기 유도 현상을 이용해 에너지를 전달할 수 있음을 말하고, 안내된 방법에 따라 무선 C 충전 장치를 만들며, 전자기 유도 현상이 현대 문명에 영향을 미쳤음에 관심을 가진다. 안내된 방법에 따라 무선충전 장치를 만들고 전자기 유도 현상이 무선충전 등 에너지 D 전달 기술에 이용됨을 말할 수 있다. E 전자기 유도 현상을 이용한 에너지 전달 기술에 관심을 가진다. 1) 교과 내용에 대한 이해를 바탕으로 실험 수해 후 결과 보고서의 서․논술 능력을 평가한다. 2) 채점 기준표를 마련하여 타당성 있고 공정하게 채점․평가한다. 3) 제출한 내용이 표절, 타인 과제의 무단·복제 공유, 생성형 AI 결과물의 무단 제출 등 부정행위가 확인될 경우 해당 수행평가는 무효 및 0점 처리하고, 대체 평가는 실시하지 않는다. 평가 영역 Ⅱ-6. 전자기 유도 평가 항목 문제 해결 과정 평가 방법 실험 수행 후 결과 보고서를 작성하여 담당교사에게 제출 ① 실험점수(10점)  보고서점수(15점)  25점 ② 실험 수행 후 보고서 제출 시 기본점수 6점을 부여함. ③ 보고서 점수 부여 기준 세부 - 성취기준·평가 요소에 근거하여 구체적인 채점 기준 수립하여 채점함. 배점기준 - 문항과 관계없는 풀이를 적거나, 순서를 바꾸어 작성한 경우 풀이를 인정하지 않음. - 기타 논의가 필요한 서술의 경우에는 교과 담당교사의 논의를 통해 점수를 부여함. - 응용 및 적용 방법이 완전하지 못하여도 부분 점수를 부여할 수 있음. ④ AI의 사용은 허용하지 않음. [6] 결시자 및 학적 변동자 처리 기준 가. 디지털 데이터를 활용한 두 물체의 일차원 충돌 분석 및 선운동량 보존 법칙의 정밀 검증, 전자기 유도 기반 무선 전력 전송 시스템의 구현 및 메커니즘 분석 (실험 및 서・논술형) ○ 수행평가에 결시한 학생은 추가로 평가를 하여 성적을 산출함을 원칙으로 하되, 추가 평가가 불가 능한 경우 교과별 수행평가 세부 기준안에 따른다. ○ 추가 평가의 일시, 장소는 평가 담당 교사가 정하여 평가함. 구분 결시별 처리 기준 추가 평가에 참여하여 보고서를 작성하고 제출한 경우에 수행평가 세부 기준안 결시자 에 따라 점수를 부여함. 기말고사 시행 전일까지 추가 평가에 참여하지 못했을 경우, 미응시로 처리함. 학적변동자 정해진 시간에 응시 기회를 부여한다. (전입, 편입 등 학생) 추가 평가에 참여한 경우, 수헹평가 세부 기",운동량 보존 | 전자기 유도 | 운동량 | 전하 | 충돌,운동량 보존 | 충돌 | 전자기 유도 | 힘과 운동,힘과 운동,힘과 운동,,
