task_id,subject,subject_raw,level,source,covered,evidence_class,evidence_class_legacy,evidence_scope,subject_concepts,matched_terms,concept_name,concept_display_name,title_overlap,comma_display,fallback_derived,fallback_sources
assessment_task_69c366019c,화학,화학 이슈와 토론Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_561d9cce23,화학,화학 이슈와 토론Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_47b7b9997d,화학,화학 이슈와 토론Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_feb6db9fe8,화학,화학 이슈와 토론Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_9a1abdb847,화학,화학첨단기기활용법Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_03a3396853,화학,화학첨단기기활용법Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_1f041c76fe,화학,화학첨단기기활용법Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_2214e45ea9,화학,화학첨단기기활용법Ⅰ,I_or_other,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_6f75c93008,대수,대수,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""함수""]","[""로그함수"",""지수함수"",""로그"",""지수"",""함수""]",로그함수의 뜻과 그래프,로그함수의 뜻과 그래프,false,false,false,[]
assessment_task_0bc9b80e50,대수,대수,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""함수"",""수열""]","[""로그함수"",""지수함수"",""로그"",""수열"",""지수"",""함수""]",로그함수의 뜻과 그래프,로그함수의 뜻과 그래프,false,false,false,[]
assessment_task_66c6aee7a4,미적분1,미적분I,I_or_other,subject_fallback,false,fallback,fallback,none,"[""미적분1""]",[],,,false,false,false,[]
assessment_task_0e684e3f66,물리,물리학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""운동량 보존"",""힘과 운동""]","[""운동량 보존"",""운동량""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_3877e51aa3,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_a97edf0950,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""전달""]","[""전달""]",,전달,false,false,false,[]
assessment_task_8de1231dce,생명과학,생명과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""생명과학""]",[],,,false,false,false,[]
assessment_task_07105051f8,지구과학,지구과학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_fbc5c60e6a,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""수온 염분도"",""용존 산소량"",""해수의 성질""]","[""수온 염분도"",""용존 산소량"",""용존 산소"",""표층 염분"",""밀도"",""수온"",""염분""]",해수의 성질,해수의 성질,false,false,false,[]
assessment_task_c37e0b2e2b,인공지능 기초,인공지능 기초,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""사회 변화"",""인공지능"",""정보 사회""]","[""사회 변화"",""인공지능"",""탐색""]",정보 사회,정보 사회,false,false,true,"[""정보""]"
assessment_task_d44a766e42,인공지능 기초,인공지능 기초,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""프로그래밍 언어"",""알고리즘"",""프로그래밍과 자동화""]","[""프로그래밍 언어"",""문제 해결"",""알고리즘"",""인공지능"",""모델""]",프로그래밍과 자동화,프로그래밍과 자동화,false,false,false,"[""정보""]"
assessment_task_2b9657f753,물리,물리학II,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_aee126b80a,화학,화학II,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_2d47d68235,생명과학,생명과학II,II,textbook_concept_dictionary,true,clean,clean,both,"[""전달""]","[""전달""]",,전달,false,false,false,[]
assessment_task_f944e592aa,지구과학,지구과학II,II,textbook_plus_legacy,true,clean,clean,both,"[""기후 변화""]","[""기후 변화"",""기후""]",,기후 변화,false,false,false,[]
assessment_task_e6b57d2e77,지구과학,지구과학II,II,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_8bdf0077bb,지구과학,지구과학II,II,subject_fallback,false,fallback,fallback,none,"[""지구과학""]",[],,,false,false,false,[]
assessment_task_c8525c16fe,기하,기하,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""포물선"",""이차곡선과 자취 해석""]","[""공간 좌표"",""공간도형"",""이차곡선"",""포물선"",""좌표""]",이차곡선과 자취 해석,이차곡선과 자취 해석,false,false,false,[]
assessment_task_3279c70c87,기하,기하,I_or_other,subject_fallback,false,fallback,fallback,none,"[""기하""]",[],,,false,false,false,[]
assessment_task_f552cff430,미적분1,미적분 I,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""함수"",""미분"",""적분"",""수열의 극한""]","[""극한"",""적분"",""함수"",""미분""]",수열의 극한,수열의 극한,false,false,false,[]
assessment_task_9285d8db7f,미적분1,미적분 I,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""함수"",""미분"",""적분"",""수열의 극한""]","[""극한"",""적분"",""함수"",""미분""]",수열의 극한,수열의 극한,false,false,false,[]
assessment_task_b1d3baca1e,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""인공지능"",""디지털""]","[""인공지능"",""디지털""]",,인공지능,false,false,false,[]
assessment_task_0ec4245fe5,정보,정보,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""시각화""]","[""시각화""]",,시각화,false,false,false,[]
assessment_task_e4f0d895eb,정보,정보,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""인공지능"",""AI"",""알고리즘"",""정보 사회""]","[""문제 해결"",""알고리즘"",""인공지능"",""AI""]",정보 사회,정보 사회,false,false,false,[]
assessment_task_de9b5429d1,기하,기하,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""벡터""]","[""공간도형"",""이차곡선"",""벡터""]",평면벡터와 벡터의 연산,평면벡터와 벡터의 연산,false,false,false,[]
assessment_task_08e62baa62,화학,화학 II,II,subject_fallback,false,fallback,fallback,none,"[""화학""]",[],,,false,false,false,[]
assessment_task_5479e36e9f,화학,화학 II,II,textbook_plus_legacy,true,clean,clean,both,"[""반응 엔탈피"",""화학 기술"",""화학 평형""]","[""반응 엔탈피"",""화학 기술"",""화학 평형""]",,반응 엔탈피,false,false,false,[]
assessment_task_d8e7980dbb,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""중위도 저기압"",""날씨의 변화""]","[""중위도 저기압"",""저기압"",""기압""]",날씨의 변화,날씨의 변화,false,false,false,[]
assessment_task_85e18dda3b,지구과학,지구과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""지질공원"",""판 구조와 암석 변화""]","[""지질공원"",""한반도""]",판 구조와 암석 변화,판 구조와 암석 변화,false,false,false,[]
assessment_task_102edd4906,물리,물리학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""등가속도 직선 운동"",""등가속도 운동"",""힘과 운동""]","[""등가속도 직선 운동"",""등가속도 운동"",""힘과 운동"",""가속도"",""속도""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_4c7c0a4273,물리,물리학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""힘과 운동""]","[""힘과 운동""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_0fc34a843d,생명과학,생명과학,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""항원-항체 반응"",""항상성"",""면역과 백신""]","[""항원-항체 반응"",""항상성"",""항원"",""항체""]",면역과 백신,면역과 백신,false,false,false,[]
assessment_task_d256a6ed87,생명과학,생명과학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""생명 시스템""]","[""생명 시스템""]",,생명 시스템,false,false,false,[]
assessment_task_32d8c55e4f,화학,화학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""루이스 전자점식"",""극성"",""화학 결합""]","[""루이스 전자점식"",""분자의 극성"",""분자 구조"",""전자점식"",""극성"",""전자""]",화학 결합,화학 결합,false,false,false,[]
assessment_task_8f631771ff,화학,화학,I_or_other,legacy_dictionary,true,clean,clean,both,"[""화학 평형""]","[""화학 평형""]",,,false,false,false,[]
assessment_task_ae3941762b,물리,물리학 II,II,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_3d1ca1343c,생명과학,생명과학 II,II,textbook_plus_legacy,true,clean,clean,both,"[""유전자 발현"",""유전자와 염색체""]","[""유전자 발현"",""유전자"",""세포"",""유전""]",유전자와 염색체,유전자와 염색체,false,false,false,[]
assessment_task_b0e91ca753,지구과학,지구과학 II,II,textbook_concept_dictionary,true,clean,clean,both,"[""태양계 천체의 관측과 운동""]","[""관측""]",태양계 천체의 관측과 운동,태양계 천체의 관측과 운동,false,false,false,[]
assessment_task_d98dbec86a,공통수학1,공통수학1,I_or_other,textbook_plus_legacy,true,clean,clean,both,"[""최대"",""최소"",""함수""]","[""이차함수"",""최대"",""최소"",""함수""]",이차방정식과 이차함수,이차방정식과 이차함수,false,false,false,[]
assessment_task_08e39b1062,공통수학1,공통수학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""여러 가지 방정식과 부등식""]","[""부등식""]",여러 가지 방정식과 부등식,여러 가지 방정식과 부등식,false,false,false,[]
assessment_task_294144d0e6,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""좌표평면"",""평행"",""평면좌표와 직선의 방정식""]","[""원의 방정식"",""좌표평면"",""평행이동"",""이동"",""좌표"",""평행""]",평면좌표와 직선의 방정식,평면좌표와 직선의 방정식,false,false,false,[]
assessment_task_c19062e81c,공통수학2,공통수학2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""명제""]","[""명제""]",,명제,false,false,false,[]
assessment_task_0fec9decf0,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""질량이 다른 물체"",""갈릴레이의 경사면 실험과 낙하 운동""]","[""질량이 다른 물체"",""낙하 운동"",""단위""]",갈릴레이의 경사면 실험과 낙하 운동,갈릴레이의 경사면 실험과 낙하 운동,false,false,false,[]
assessment_task_1adef58177,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""원소"",""멘델레예프의 주기율표 만들기""]","[""과학의 본성"",""주기율표"",""원소""]",멘델레예프의 주기율표 만들기,멘델레예프의 주기율표 만들기,false,false,false,[]
assessment_task_a591826920,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""우리 선조들의 과학 기술 발전 사례 찾기""]","[""기술 발전 사례"",""발전""]",우리 선조들의 과학 기술 발전 사례 찾기,우리 선조들의 과학 기술 발전 사례 찾기,false,false,false,[]
assessment_task_a933bf4cf3,과학탐구실험1,과학탐구실험1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""연역적 탐구"",""파스퇴르의 생물속생설 도출 과정 재연하기""]","[""생물속생설"",""연역적 탐구"",""파스퇴르"",""구름"",""분류""]",파스퇴르의 생물속생설 도출 과정 재연하기,파스퇴르의 생물속생설 도출 과정 재연하기,false,false,false,[]
assessment_task_68a76087fe,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""과학의 유용성""]","[""과학의 유용성"",""유용성""]",,과학의 유용성,false,false,false,[]
assessment_task_9e3f1cefa1,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""내진 설계와 구조 안정성 탐구""]","[""내진 설계"",""구조물""]",내진 설계와 구조 안정성 탐구,내진 설계와 구조 안정성 탐구,false,false,false,[]
assessment_task_9438c6ec8e,과학탐구실험2,과학탐구실험2,I_or_other,legacy_dictionary,true,clean,clean,both,"[""에너지 전환""]","[""에너지 전환""]",,,false,false,false,[]
assessment_task_f0426c6d7f,과학탐구실험2,과학탐구실험2,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""연구 윤리"",""안전"",""우주 개발 사례 조사를 통해 과학 기술의 발전 방향 평가하기""]","[""연구 윤리"",""안전""]",우주 개발 사례 조사를 통해 과학 기술의 발전 방향 평가하기,우주 개발 사례 조사를 통해 과학 기술의 발전 방향 평가하기,false,false,false,[]
assessment_task_ed7f58f8f7,통합과학1,통합과학1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""결합"",""물질의 규칙성과 성질""]","[""성질 비교"",""결합"",""성질""]",물질의 규칙성과 성질,물질의 규칙성과 성질,false,false,false,[]
assessment_task_22d05185f4,통합과학1,통합과학1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합과학1""]",[],,,false,false,false,[]
assessment_task_e8f613536f,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""해결 방안"",""인권 보장과 시민 참여""]","[""윤리적 관점"",""해결 방안""]",인권 보장과 시민 참여,인권 보장과 시민 참여,false,false,false,[]
assessment_task_81e78689a4,통합사회1,통합사회1,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""문제 해결"",""통합적 관점과 행복""]","[""문제 해결""]",통합적 관점과 행복,통합적 관점과 행복,false,false,false,[]
assessment_task_fde5f70cde,통합사회1,통합사회1,I_or_other,subject_fallback,false,fallback,fallback,none,"[""통합사회1""]",[],,,false,false,false,[]
assessment_task_27f8f20cc6,물리,물리학,I_or_other,textbook_concept_dictionary,true,clean,clean,both,"[""등가속도 직선 운동"",""힘과 운동""]","[""등가속도 직선 운동"",""가속도"",""속도""]",힘과 운동,힘과 운동,false,false,false,[]
assessment_task_4085fe2990,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
assessment_task_67d27f9ac8,물리,물리학,I_or_other,subject_fallback,false,fallback,fallback,none,"[""물리""]",[],,,false,false,false,[]
